index,truth_path,ming_path,alex_path,alex_delta_to_rho,ming_log_mu,ming_log_sd,ming_ks,alex_log_mu,alex_log_sd,alex_ks,status,error
144,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/144.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/144.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_144_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11775612831115723,0.30447709560394287,0.21796,0.22400213778018951,0.3874770998954773,0.64132,ok,
145,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/145.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/145.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_145_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12038763612508774,0.29453548789024353,0.21770000000000003,0.20978207886219025,0.38153818249702454,0.62864,ok,
146,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/146.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/146.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_146_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11822853237390518,0.29819443821907043,0.2199,0.21604464948177338,0.3863600492477417,0.6278400000000001,ok,
147,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/147.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/147.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_147_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1253829449415207,0.3075360953807831,0.22654,0.2220032960176468,0.38998696208000183,0.6326999999999999,ok,
148,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/148.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/148.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_148_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12272526323795319,0.2984084188938141,0.20923999999999998,0.21238800883293152,0.3844204246997833,0.62158,ok,
149,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/149.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/149.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_149_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11355859786272049,0.2930377125740051,0.22168,0.2119142860174179,0.38209646940231323,0.6284000000000001,ok,
150,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/150.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/150.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_150_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1271320879459381,0.3086276054382324,0.2214,0.23313501477241516,0.39733919501304626,0.63588,ok,
151,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/151.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/151.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_151_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1374099999666214,0.30970844626426697,0.24094000000000002,0.2294049710035324,0.39643794298171997,0.6343,ok,
152,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/152.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/152.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_152_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1258784830570221,0.3061293065547943,0.21932,0.22953665256500244,0.3926849663257599,0.63486,ok,
153,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/153.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/153.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_153_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11496070772409439,0.2943761944770813,0.2138,0.20488888025283813,0.3774053454399109,0.62278,ok,
154,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/154.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/154.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_154_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.09529799222946167,0.298127144575119,0.18457999999999997,0.19582712650299072,0.37147459387779236,0.61486,ok,
155,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/155.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/155.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_155_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11034295707941055,0.29250583052635193,0.21116000000000001,0.2054717242717743,0.37752780318260193,0.62406,ok,
156,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/156.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/156.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_156_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11522746831178665,0.29134032130241394,0.22242,0.20964565873146057,0.3786173164844513,0.62786,ok,
157,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/157.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/157.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_157_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.13314801454544067,0.3116847574710846,0.23316000000000003,0.2399803102016449,0.4019855260848999,0.63836,ok,
158,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/158.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/158.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_158_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11220227926969528,0.2970444858074188,0.2042,0.21605318784713745,0.3802799880504608,0.6309400000000001,ok,
159,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/159.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/159.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_159_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.10730432718992233,0.290439635515213,0.21376000000000003,0.2055511474609375,0.37494999170303345,0.6296,ok,
160,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/160.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/160.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_160_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12812334299087524,0.30673912167549133,0.22854000000000002,0.22987468540668488,0.39516207575798035,0.6336200000000001,ok,
161,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/161.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/161.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_161_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12085457146167755,0.2966963052749634,0.22003999999999999,0.2150195986032486,0.3806874752044678,0.62822,ok,
162,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/162.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/162.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_162_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.13261905312538147,0.2993902266025543,0.23038000000000003,0.23051318526268005,0.3892797529697418,0.63708,ok,
163,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/163.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/163.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_163_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1276610940694809,0.3006517291069031,0.22488,0.22130262851715088,0.38644590973854065,0.63156,ok,
164,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/164.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/164.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_164_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12662357091903687,0.3011474013328552,0.23565999999999998,0.2246657907962799,0.39014536142349243,0.63724,ok,
165,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/165.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/165.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_165_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.10389301925897598,0.29972004890441895,0.1996,0.21626511216163635,0.3842926621437073,0.6307400000000001,ok,
166,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/166.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/166.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_166_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.10801741480827332,0.2954869866371155,0.20378000000000002,0.21539954841136932,0.3852550685405731,0.6297600000000001,ok,
167,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/167.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/167.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_167_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.13760028779506683,0.3028227686882019,0.23393999999999998,0.22932186722755432,0.39323732256889343,0.6316200000000001,ok,
168,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/168.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/168.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_168_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1378578245639801,0.3072684705257416,0.25224,0.23449738323688507,0.3975946307182312,0.63826,ok,
169,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/169.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/169.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_169_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1123698353767395,0.2950754463672638,0.21472000000000002,0.20243965089321136,0.377259761095047,0.6212799999999999,ok,
170,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/170.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/170.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_170_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12920387089252472,0.30282774567604065,0.23800000000000002,0.22764262557029724,0.39118140935897827,0.6361,ok,
171,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/171.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/171.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_171_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11787005513906479,0.28404000401496887,0.22372,0.20582684874534607,0.3743405342102051,0.6333000000000001,ok,
172,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/172.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/172.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_172_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11406432837247849,0.2956080138683319,0.21218,0.21865145862102509,0.384609580039978,0.63104,ok,
173,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/173.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/173.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_173_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12232133746147156,0.29433512687683105,0.21648,0.21585531532764435,0.3848307728767395,0.62502,ok,
174,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/174.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/174.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_174_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12729163467884064,0.2996300756931305,0.21496,0.23013156652450562,0.3891880214214325,0.63642,ok,
175,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/175.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/175.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_175_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12085849046707153,0.30345168709754944,0.21612,0.2260756492614746,0.38979724049568176,0.6359600000000001,ok,
176,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/176.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/176.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_176_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11461746692657471,0.30065417289733887,0.22624,0.21302951872348785,0.38574543595314026,0.6287200000000001,ok,
177,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/177.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/177.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_177_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11207585036754608,0.30011504888534546,0.21988000000000002,0.20669715106487274,0.3805423080921173,0.62264,ok,
178,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/178.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/178.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_178_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1335533708333969,0.3024187982082367,0.23714000000000002,0.22517068684101105,0.3910881280899048,0.63508,ok,
179,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/179.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/179.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_179_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1322311908006668,0.312362402677536,0.24775999999999998,0.24087026715278625,0.4026949405670166,0.6442599999999999,ok,
180,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/180.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/180.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_180_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12855491042137146,0.2993427813053131,0.23176,0.21218180656433105,0.3861384093761444,0.61964,ok,
181,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/181.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/181.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_181_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1385316252708435,0.3075084686279297,0.23578,0.23275752365589142,0.3937363922595978,0.645,ok,
182,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/182.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/182.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_182_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12133609503507614,0.301485151052475,0.22124,0.21534529328346252,0.3809163272380829,0.62686,ok,
183,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/183.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/183.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_183_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11571673303842545,0.2981068789958954,0.20823999999999998,0.2102384716272354,0.38135164976119995,0.61756,ok,
184,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/184.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/184.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_184_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.13989955186843872,0.30613601207733154,0.24855999999999998,0.22912916541099548,0.39134714007377625,0.6416,ok,
185,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/185.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/185.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_185_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12124811857938766,0.3026089668273926,0.2184,0.2224772423505783,0.39051538705825806,0.6296200000000001,ok,
186,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/186.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/186.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_186_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11601146310567856,0.29513052105903625,0.21466000000000002,0.2074451595544815,0.37975189089775085,0.6257600000000001,ok,
187,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/187.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/187.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_187_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12554556131362915,0.2901926040649414,0.24324000000000004,0.20720238983631134,0.37496110796928406,0.63168,ok,
188,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/188.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/188.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_188_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1279250830411911,0.2992071509361267,0.2383,0.2240159809589386,0.3919002115726471,0.63424,ok,
189,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/189.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/189.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_189_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12835600972175598,0.3107219636440277,0.23856,0.22150497138500214,0.3930578827857971,0.63148,ok,
190,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/190.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/190.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_190_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.107856884598732,0.2962079644203186,0.20017999999999997,0.22220905125141144,0.3846498131752014,0.6344799999999999,ok,
191,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/191.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/191.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_191_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1260925978422165,0.2932475209236145,0.2342,0.21780413389205933,0.38352543115615845,0.6322,ok,
192,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/192.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/192.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_192_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12051432579755783,0.2982582151889801,0.20798,0.20942027866840363,0.37995627522468567,0.62154,ok,
193,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/193.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/193.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_193_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.13086779415607452,0.30340635776519775,0.22832,0.22443439066410065,0.38918182253837585,0.6335,ok,
194,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/194.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/194.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_194_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.10929729789495468,0.2907227575778961,0.21284000000000003,0.20009908080101013,0.3753732144832611,0.6169,ok,
195,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/195.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/195.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_195_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1199532076716423,0.2940058708190918,0.21786000000000003,0.21676357090473175,0.3805094063282013,0.63508,ok,
196,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/196.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/196.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_196_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11146581172943115,0.29830411076545715,0.20156,0.21737518906593323,0.38395264744758606,0.63434,ok,
197,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/197.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/197.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_197_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12807348370552063,0.30108708143234253,0.2328,0.2310938984155655,0.3917330205440521,0.63944,ok,
198,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/198.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/198.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_198_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1148894727230072,0.29576361179351807,0.22361999999999999,0.21432806551456451,0.3858838975429535,0.62978,ok,
199,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/199.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/199.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_199_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.1198136955499649,0.30229297280311584,0.21844,0.2176264077425003,0.3873142600059509,0.62876,ok,
200,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/200.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/200.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_200_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.12045817822217941,0.29782912135124207,0.21506,0.21805725991725922,0.3847065567970276,0.63702,ok,
201,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/201.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/201.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_201_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11081691831350327,0.2989700138568878,0.2052,0.20789143443107605,0.3794451653957367,0.62532,ok,
202,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/test/202.hdf5,/home/mingyeong/2510_GAL2DM_ASIM_ViT/results/vit_predictions/20251014_210016/202.hdf5,/scratch/adupuy/cosmicweb_asim/ASIM_TSC/samples/predictions/test_202_final_mode0_lr_min1e-07_max1e-05_200epochs_rho_240712_a100_cmb_f2.5.npy,True,0.11648236960172653,0.28985098004341125,0.20978,0.2151823192834854,0.3792847692966461,0.6298400000000001,ok,
